Date,s_p_500,interest_rate,vix,ovx,uso,dxy,crude,arabnews_m,cnbc_m,ei_m,ft_m,mees_m,oilprice_m,opec_m,arabnews_b,cnbc_b,ei_b,ft_b,mees_b,oilprice_b
2022-11-15,3991.73,3.78,24.54,46.72,73.25,106.4,86.87,0.8,-0.3,-0.5,-0.5,0.4,-0.5,0.5,0.8667925596237183,-0.6512676477432251,-0.5179839134216309,0.0,0.0,-0.6646454334259033
2022-11-16,3958.79,3.78,24.11,45.12,72.04,106.28,85.62,0.8,-0.5,-0.3,-0.5,0.4,-0.5,0.5,0.8667925596237183,0.0,0.0,-0.6242184042930603,0.0,-0.644252598285675
2022-11-17,3946.56,3.78,23.93,45.34,70.14,106.69,81.69,0.8,-0.3,-0.3,-0.5,0.4,-0.7,0.5,0.8667925596237183,-0.6146783828735352,-0.528386652469635,-0.520046591758728,0.0,-0.8056000471115112
2022-11-18,3965.34,3.78,23.12,45.93,69.03,106.93,80.07,0.8,-0.6,-0.3,-0.7,-0.5,-0.5,0.5,0.8667925596237183,-0.68940269947052,0.0,-0.6803510189056396,0.0,-0.6334553360939026
2022-11-19,3965.34,3.78,23.12,45.93,69.03,106.93,80.07,0.8,-0.6,-0.3,0.4,-0.5,-0.5,0.5,0.8667925596237183,-0.68940269947052,0.0,0.8848791122436523,0.0,-0.6334553360939026
2022-11-20,3965.34,3.78,23.12,45.93,69.03,106.93,80.07,0.8,-0.6,-0.3,0.4,-0.5,-0.5,0.5,0.8667925596237183,-0.68940269947052,0.0,0.0,0.0,-0.6334553360939026
2022-11-21,3949.94,3.78,22.36,47.11,69.03,107.83,79.74,-0.3,0.1,0.4,0.1,-0.5,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.520035445690155
2022-11-22,4003.58,3.78,21.29,46.3,69.98,107.22,80.83,-0.3,-0.3,0.1,0.0,-0.5,-0.5,0.5,0.0,0.0,0.0,-0.5994648933410645,0.0,-0.520035445690155
2022-11-23,4027.26,3.78,20.35,51.56,67.41,106.08,77.93,0.5,-0.3,0.1,-0.7,-0.5,-0.5,0.5,0.7424174547195435,0.0,0.0,0.0,0.0,-0.520035445690155
2022-11-24,4027.26,3.78,20.42,51.56,67.41,105.82,77.93,0.5,-0.5,-0.3,-0.5,-0.5,-0.5,0.5,0.7424174547195435,-0.5791170001029968,0.0,0.0,0.0,-0.520035445690155
2022-11-25,4026.12,3.78,20.5,50.16,66.96,105.96,76.45,0.5,-0.5,0.3,0.0,0.5,-0.5,0.5,0.7424174547195435,0.0,0.0,0.0,0.0,-0.520035445690155
2022-11-26,4026.12,3.78,20.5,50.16,66.96,105.96,76.45,0.5,0.4,0.4,0.5,0.5,-0.5,0.5,0.7424174547195435,0.0,0.0,0.0,0.0,-0.520035445690155
2022-11-27,4026.12,3.78,20.5,50.16,66.96,105.96,76.45,0.5,0.4,0.4,-0.5,0.5,-0.5,0.5,0.7424174547195435,0.0,0.0,0.0,0.0,-0.520035445690155
2022-11-28,3963.94,3.78,22.21,50.53,66.88,106.68,77.1,0.5,0.0,-0.3,-0.5,0.5,-0.5,0.5,0.7424174547195435,0.0,-0.5888182520866394,0.0,0.0,0.0
2022-11-29,3957.63,3.78,21.89,47.91,68.34,106.82,77.96,0.5,0.5,-0.5,-0.5,0.5,-0.5,0.5,0.0,0.0,-0.5159547924995422,0.0,0.0,0.0
2022-11-30,4080.11,3.78,20.58,46.15,70.23,105.95,80.48,0.5,-0.3,0.5,-0.5,0.5,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,4076.57,4.1,19.84,45.61,70.45,104.73,81.06,0.5,0.0,0.1,-0.5,0.5,0.7,0.5,0.0,-0.6920005083084106,0.0,0.0,0.0,0.0
2022-12-02,4071.7,4.1,19.06,45.76,69.84,104.54,79.86,0.5,-0.3,0.4,-0.8,0.4,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-03,4071.7,4.1,19.06,45.76,69.84,104.54,79.86,0.5,-0.5,0.4,0.5,0.4,0.7,0.5,0.0,-0.7724246978759766,0.0,0.0,0.0,0.0
2022-12-04,4071.7,4.1,19.06,45.76,69.84,104.54,79.86,0.5,-0.3,-0.3,0.4,0.4,0.7,0.5,0.0,0.0,-0.7160379886627197,0.0,0.0,0.0
2022-12-05,3998.84,4.1,20.75,45.41,67.72,105.29,76.83,0.5,-0.6,-0.3,-0.5,0.4,0.7,0.5,0.0,0.0,-0.5357049107551575,-0.5973708629608154,0.0,0.0
2022-12-06,3941.26,4.1,22.17,46.36,65.23,105.58,74.21,0.5,-0.5,-0.5,-0.5,0.4,0.7,0.5,0.0,0.0,0.0,-0.6380623579025269,0.0,0.0
2022-12-07,3933.92,4.1,22.68,47.91,63.65,105.1,71.93,0.5,-0.4,-0.3,-0.5,0.4,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08,3963.51,4.1,22.29,47.17,62.71,104.77,71.3,0.5,-0.5,-0.5,-0.3,0.4,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-09,3934.38,4.1,22.83,46.93,62.85,104.81,71.05,0.5,0.4,-0.5,-0.5,-0.3,0.7,0.5,0.0,-0.4894148111343384,-0.4928452670574188,-0.5598084926605225,0.0,0.0
2022-12-10,3934.38,4.1,22.83,46.93,62.85,104.81,71.05,0.5,-0.8,-0.5,-0.5,-0.3,0.7,0.5,0.0,0.0,-0.4928452670574188,0.0,0.0,0.0
2022-12-11,3934.38,4.1,22.83,46.93,62.85,104.81,71.05,0.5,0.4,-0.5,-0.5,-0.3,0.7,0.5,0.0,0.0,-0.4928452670574188,-0.5386062264442444,0.0,0.0
2022-12-12,3990.56,4.1,25.0,44.99,64.41,105.13,72.96,0.5,0.6,-0.3,-0.5,-0.3,0.7,0.5,0.0,0.5000774264335632,0.0,0.0,0.0,0.0
2022-12-13,4019.65,4.1,22.55,43.37,65.86,103.98,75.44,0.5,0.6,0.4,-0.5,-0.3,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-14,3995.32,4.1,21.14,41.82,67.36,103.77,77.14,0.0,-0.4,0.4,-0.5,-0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-15,3895.75,4.1,22.83,43.7,66.15,104.56,75.89,0.0,0.5,0.3,-0.5,-0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-16,3852.36,4.1,22.62,42.29,64.9,104.7,74.19,0.0,-0.4,-0.3,0.5,0.5,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.5149573087692261
2022-12-17,3852.36,4.1,22.62,42.29,64.9,104.7,74.19,0.0,-0.4,-0.3,0.5,0.5,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.5149573087692261
2022-12-18,3852.36,4.1,22.62,42.29,64.9,104.7,74.19,0.0,0.1,-0.3,-0.5,0.5,-0.5,0.5,0.0,0.0,0.0,-0.6385023593902588,0.0,-0.5149573087692261
2022-12-19,3817.66,4.1,22.42,42.47,66.07,104.72,75.05,0.0,-0.5,0.5,0.1,0.5,-0.5,0.5,0.0,0.0,0.7559630870819092,0.5673150420188904,0.0,-0.5149573087692261
2022-12-20,3821.62,4.1,21.48,41.79,66.22,103.96,75.92,0.1,0.4,-0.5,-0.3,0.5,-0.5,0.5,0.7014055252075195,0.0,-0.6643799543380737,0.0,0.0,-0.5149573087692261
2022-12-21,3878.44,4.1,20.07,41.18,68.06,104.16,78.17,0.1,0.5,0.4,-0.5,0.5,0.8,0.5,0.7014055252075195,0.0,0.0,-0.5905320048332214,0.0,0.0
2022-12-22,3822.39,4.1,21.97,41.8,67.7,104.43,77.68,0.1,0.1,-0.3,-0.5,0.5,0.8,0.5,0.7014055252075195,0.0,0.0,-0.7610337138175964,0.0,0.0
2022-12-23,3844.82,4.1,20.87,41.21,69.32,104.31,79.57,-0.5,-0.3,0.4,-0.3,0.4,0.8,0.5,0.7445860505104065,0.0,0.0,0.0,0.0,0.0
2022-12-24,3844.82,4.1,20.87,41.21,69.32,104.31,79.57,-0.5,-0.3,0.4,-0.3,0.4,0.8,0.5,0.7445860505104065,0.0,0.0,0.0,0.0,0.0
2022-12-25,3844.82,4.1,20.87,41.21,69.32,104.32,79.57,0.1,0.5,0.4,-0.3,0.4,0.8,0.5,0.0,-0.7151730060577393,0.0,0.0,0.0,0.0
2022-12-26,3844.82,4.1,20.87,41.21,69.32,104.32,79.57,0.1,-0.3,0.4,-0.3,0.4,-0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-27,3829.25,4.1,21.65,43.5,69.53,104.18,79.45,-0.5,0.4,0.4,-0.8,0.4,-0.3,0.5,0.0,0.0,0.0,-0.6357382535934448,0.0,0.0
2022-12-28,3783.22,4.1,22.14,43.95,68.58,104.46,78.89,-0.3,-0.3,0.1,-0.5,0.4,-0.3,0.5,0.0,0.0,0.0,-0.5114119052886963,0.0,0.0
2022-12-29,3849.28,4.1,21.44,42.6,68.53,103.84,78.43,-0.3,0.5,-0.3,0.5,0.4,-0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,3839.5,4.1,21.67,41.26,70.11,103.52,80.16,-0.3,-0.3,0.5,-0.3,0.4,-0.3,0.5,0.0,-0.4830295443534851,0.0,0.0,0.0,0.0
2022-12-31,3839.5,4.1,21.67,41.26,70.11,103.52,80.16,-0.3,-0.3,0.5,-0.3,0.4,-0.3,0.5,0.0,-0.4830295443534851,0.0,0.0,0.0,0.0
2023-01-01,3839.5,4.33,21.67,41.26,70.11,103.49,80.16,-0.3,-0.3,0.5,0.8,0.4,-0.3,0.5,0.0,-0.4830295443534851,0.0,0.0,0.0,0.0
2023-01-02,3839.5,4.33,21.67,41.26,70.11,103.49,80.16,-0.3,-0.5,0.5,-0.5,0.4,-0.3,0.5,0.0,-0.5626283884048462,0.0,0.0,0.0,0.0
2023-01-03,3824.14,4.33,22.9,44.14,67.64,104.52,76.87,-0.3,-0.4,-0.3,0.5,0.4,-0.3,0.5,0.0,0.0,-0.7275354862213135,0.0,0.0,0.0
2023-01-04,3852.97,4.33,22.01,45.83,64.3,104.25,72.82,-0.5,0.1,-0.5,-0.5,0.4,-0.3,0.5,-0.5054441690444946,0.0,-0.5905900597572327,0.0,0.0,0.0
2023-01-05,3808.1,4.33,22.46,43.93,64.78,105.04,73.61,-0.5,-0.3,-0.3,0.4,0.4,-0.3,0.5,-0.5054441690444946,0.573260486125946,0.0,0.0,0.0,0.0
2023-01-06,3895.08,4.33,21.13,42.94,64.83,103.88,73.77,-0.5,-0.3,-0.3,-0.3,0.7,0.7,0.5,-0.5054441690444946,0.0,0.0,-0.5614597797393799,0.5916607975959778,0.0
2023-01-07,3895.08,4.33,21.13,42.94,64.83,103.88,73.77,-0.5,-0.3,-0.3,-0.5,0.7,0.7,0.5,-0.5054441690444946,0.0,0.0,0.0,0.5916607975959778,0.0
2023-01-08,3895.08,4.33,21.13,42.94,64.83,103.88,73.77,0.0,0.5,-0.3,-0.5,0.7,0.7,0.5,0.0,0.7029287219047546,0.0,0.0,0.5916607975959778,0.0
2023-01-09,3892.09,4.33,21.97,42.75,65.88,103.0,74.69,0.0,0.1,0.4,-0.3,0.7,0.7,0.5,0.0,0.0,0.0,0.0,0.5916607975959778,0.0
2023-01-10,3919.25,4.33,20.58,41.6,65.9,103.24,75.11,0.0,0.5,0.4,-0.5,0.7,0.7,0.5,0.0,0.0,0.0,0.0,0.5916607975959778,0.0
2023-01-11,3969.61,4.33,21.09,41.19,68.05,103.19,77.46,0.0,0.5,0.5,-0.3,0.7,0.7,0.5,0.0,0.0,0.0,0.0,0.5916607975959778,0.0
2023-01-12,3983.17,4.33,18.83,39.28,68.61,102.25,78.32,0.0,0.5,0.1,0.5,0.7,0.5,0.5,0.0,0.0,0.0,0.0,0.5916607975959778,0.5606406331062317
2023-01-13,3999.09,4.33,18.35,38.19,70.05,102.2,79.9,0.0,0.5,0.4,-0.3,0.6,0.5,0.5,0.0,0.0,0.0,0.0,0.5605379939079285,0.5606406331062317
2023-01-14,3999.09,4.33,18.35,38.19,70.05,102.2,79.9,0.0,0.5,0.4,-0.5,0.6,0.5,0.5,0.0,0.0,0.0,0.0,0.5605379939079285,0.5606406331062317
2023-01-15,3999.09,4.33,18.35,38.19,70.05,102.2,79.9,0.0,0.4,0.4,0.0,0.6,0.5,0.5,0.0,0.0,0.0,0.0,0.5605379939079285,0.5606406331062317
2023-01-16,3999.09,4.33,19.49,38.19,70.05,102.27,79.9,0.0,0.4,-0.3,-0.5,0.6,-0.5,0.5,0.0,0.0,0.0,-0.795112133026123,0.5605379939079285,0.0
2023-01-17,3990.97,4.33,19.36,40.1,70.86,102.39,80.25,0.0,-0.3,0.5,-0.5,0.6,-0.5,0.5,0.0,0.0,0.0,0.0,0.5605379939079285,0.0
2023-01-18,3928.86,4.33,20.34,39.25,69.51,102.36,79.53,0.0,-0.4,0.4,0.5,0.6,-0.5,0.5,0.0,-0.7344497442245483,0.0,0.0,0.5605379939079285,0.0
2023-01-19,3898.85,4.33,20.52,39.02,70.59,102.06,80.31,0.0,0.5,0.4,-0.5,0.6,-0.5,0.5,0.0,0.0,0.0,-0.6138976812362671,0.5605379939079285,0.0
2023-01-20,3972.61,4.33,19.85,37.81,71.55,102.01,81.27,-0.3,0.5,0.1,0.4,0.5,-0.5,0.5,0.0,0.7272067666053772,0.0,0.0,0.0,0.0
2023-01-21,3972.61,4.33,19.85,37.81,71.55,102.01,81.27,-0.3,0.3,0.1,-0.5,0.5,-0.5,0.5,0.0,0.0,0.0,-0.6473962068557739,0.0,0.0
2023-01-22,3972.61,4.33,19.85,37.81,71.55,102.01,81.27,-0.3,0.4,0.1,-0.8,0.5,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,4019.81,4.33,19.81,37.3,71.5,102.14,81.62,-0.3,-0.5,0.4,0.4,0.5,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-24,4016.95,4.33,19.2,38.26,70.22,101.92,79.86,-0.3,0.4,-0.3,0.4,0.5,0.4,0.5,-0.6233348250389099,0.7757676243782043,-0.5235609412193298,0.0,0.0,0.0
2023-01-25,4016.22,4.33,19.08,38.54,70.51,101.64,79.78,-0.3,0.5,0.1,0.4,0.5,0.4,0.5,0.0,0.5415912866592407,0.0,0.0,0.0,0.0
2023-01-26,4060.43,4.33,18.73,38.12,70.93,101.84,80.64,-0.3,-0.3,0.4,0.5,0.5,-0.3,0.5,0.0,0.0,0.0,0.8872194290161133,0.0,0.0
2023-01-27,4070.56,4.33,18.51,38.6,69.5,101.93,79.73,-0.3,0.3,-0.3,-0.5,0.6,-0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-28,4070.56,4.33,18.51,38.6,69.5,101.93,79.73,-0.3,0.0,-0.3,-0.5,0.6,-0.3,0.5,0.0,0.5319391489028931,0.0,0.0,0.0,0.0
2023-01-29,4070.56,4.33,18.51,38.6,69.5,101.93,79.73,-0.3,0.0,-0.3,-0.5,0.6,-0.3,0.5,0.0,0.5319391489028931,0.0,0.0,0.0,0.0
2023-01-30,4017.77,4.33,19.94,40.18,68.1,102.28,77.97,-0.3,-0.5,-0.5,-0.3,0.6,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-31,4076.6,4.33,19.4,38.55,69.32,102.1,78.95,-0.3,-0.5,-0.4,-0.3,0.6,0.5,0.5,0.0,-0.5991005897521973,0.0,0.0,0.0,0.0
2023-02-01,4119.21,4.57,17.87,37.99,67.36,101.22,76.34,-0.3,-0.3,-0.3,-0.5,0.6,0.5,0.4,0.0,0.0,0.0,-0.5347021222114563,0.0,0.0
2023-02-02,4179.76,4.57,18.73,38.49,66.57,101.75,75.87,-0.3,-0.5,0.4,0.6,0.6,0.5,0.4,0.0,-0.6310595273971558,0.0,0.0,0.0,0.0
2023-02-03,4136.48,4.57,18.33,39.48,64.4,102.92,73.4,-0.3,-0.5,-0.3,-0.5,0.6,0.5,0.4,0.0,0.0,0.0,-0.7400781512260437,0.0,0.0
2023-02-04,4136.48,4.57,18.33,39.48,64.4,102.92,73.4,-0.3,-0.5,-0.3,-0.5,0.6,0.5,0.4,0.0,0.0,0.0,-0.7400781512260437,0.0,0.0
2023-02-05,4136.48,4.57,18.33,39.48,64.4,102.92,73.4,-0.3,-0.5,-0.3,-0.5,0.6,0.5,0.4,0.0,0.0,0.0,-0.6574122309684753,0.0,0.0
2023-02-06,4111.08,4.57,19.43,38.92,65.5,103.62,74.11,-0.3,0.2,-0.3,-0.5,0.6,0.5,0.4,0.0,0.0,-0.5190356969833374,-0.7911498546600342,0.0,0.0
2023-02-07,4164.0,4.57,18.66,37.31,67.76,103.43,77.17,-0.3,0.5,-0.5,-0.3,0.6,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-08,4117.86,4.57,19.63,37.02,68.68,103.41,78.47,-0.3,-0.3,0.5,-0.3,0.6,0.5,0.4,0.0,-0.581333577632904,0.0,0.0,0.0,0.0
2023-02-09,4081.5,4.57,20.71,35.75,67.92,103.22,78.04,-0.3,0.1,-0.5,-0.3,0.6,-0.5,0.4,0.0,0.0,-0.727267324924469,0.0,0.0,-0.5067319273948669
2023-02-10,4090.46,4.57,20.53,35.89,69.87,103.63,79.74,-0.3,0.5,-0.3,-0.8,0.6,-0.5,0.4,0.0,0.0,0.0,0.0,0.0,-0.5067319273948669
2023-02-11,4090.46,4.57,20.53,35.89,69.87,103.63,79.74,-0.3,0.0,-0.3,-0.8,0.6,-0.5,0.4,0.0,0.0,0.0,0.0,0.0,-0.5067319273948669
2023-02-12,4090.46,4.57,20.53,35.89,69.87,103.63,79.74,-0.3,-0.5,-0.3,0.5,0.6,-0.5,0.0,0.0,-0.6336256861686707,0.0,0.0,0.0,-0.5067319273948669
2023-02-13,4137.29,4.57,20.34,37.77,69.5,103.35,80.14,-0.3,-0.3,0.1,0.1,0.6,-0.5,0.0,0.0,-0.7075827121734619,0.0,0.0,0.0,-0.5067319273948669
2023-02-14,4136.13,4.57,18.91,36.67,69.4,103.23,79.08,-0.3,-0.5,0.5,0.5,0.6,0.7,0.0,0.0,-0.7044611573219299,0.0,0.0,0.0,0.0
2023-02-15,4147.6,4.57,18.23,35.7,69.02,103.92,78.57,-0.3,-0.4,0.1,0.5,0.6,0.7,0.0,0.0,-0.6426852345466614,0.0,0.0,0.0,0.0
2023-02-16,4090.41,4.57,20.17,35.03,68.45,103.86,78.45,-0.3,-0.5,-0.3,-0.3,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-17,4079.09,4.57,20.02,36.04,67.02,103.86,76.31,-0.3,-0.5,0.1,-0.3,-0.5,0.7,0.0,0.0,-0.6165819764137268,0.0,0.0,0.0,0.0
2023-02-18,4079.09,4.57,20.02,36.04,67.02,103.86,76.31,-0.3,-0.5,0.1,-0.3,-0.5,0.7,0.0,0.0,-0.8467381000518799,0.0,0.0,0.0,0.0
2023-02-19,4079.09,4.57,20.02,36.04,67.02,103.86,76.31,-0.3,-0.2,0.1,-0.3,-0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-20,4079.09,4.57,21.23,36.04,67.02,103.86,76.31,-0.3,-0.3,0.1,-0.5,-0.5,0.7,0.0,0.0,-0.6152616739273071,0.0,-0.8009157180786133,0.0,0.0
2023-02-21,3997.34,4.57,22.87,37.05,66.69,104.18,76.28,-0.3,-0.5,-0.5,-0.5,-0.5,0.7,0.0,0.0,0.0,0.0,-0.7995153665542603,0.0,0.0
2023-02-22,3991.05,4.57,22.29,38.36,64.92,104.58,73.95,-0.3,0.0,0.4,-0.5,-0.5,0.0,0.0,0.0,0.0,-0.5374245643615723,0.0,0.0,0.0
2023-02-23,4012.32,4.57,21.14,36.69,66.38,104.6,75.26,-0.3,0.5,0.1,0.4,-0.5,0.0,0.0,0.0,0.0,-0.5782965421676636,0.0,0.0,0.0
2023-02-24,3970.04,4.57,21.67,37.25,67.1,105.21,76.19,-0.3,0.1,0.3,-0.3,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-25,3970.04,4.57,21.67,37.25,67.1,105.21,76.19,-0.3,0.1,0.3,-0.5,-0.3,0.0,0.0,0.0,0.0,0.0,-0.6925164461135864,0.0,0.0
2023-02-26,3970.04,4.57,21.67,37.25,67.1,105.21,76.19,-0.3,0.1,0.3,-0.5,-0.3,0.0,0.0,0.0,0.0,0.0,-0.6925164461135864,0.0,0.0
2023-02-27,3982.24,4.57,20.95,37.55,66.25,104.67,75.57,-0.3,0.4,-0.3,-0.3,-0.3,0.0,0.0,0.0,0.0,0.0,-0.6495705842971802,0.0,0.0
2023-02-28,3970.15,4.57,20.7,35.42,67.21,104.87,76.88,-0.3,0.5,0.4,0.1,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,3951.39,4.65,20.58,36.63,68.07,104.48,77.57,-0.3,-0.3,0.4,0.1,-0.3,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.7635065317153931
2023-03-02,3981.35,4.65,19.59,35.61,68.3,105.03,78.05,-0.3,-0.3,0.4,-0.3,-0.3,-0.5,0.0,0.0,0.0,0.0,-0.6462076902389526,0.0,-0.7635065317153931
2023-03-03,4045.64,4.65,18.49,35.2,69.86,104.52,79.62,-0.3,0.5,-0.3,0.3,0.1,-0.5,0.0,0.0,0.0,-0.5043805241584778,-0.5707785487174988,0.0,-0.7635065317153931
2023-03-04,4045.64,4.65,18.49,35.2,69.86,104.52,79.62,-0.3,0.5,-0.3,0.3,0.1,-0.5,0.0,0.0,0.0,-0.5043805241584778,-0.5707785487174988,0.0,-0.7635065317153931
2023-03-05,4045.64,4.65,18.49,35.2,69.86,104.52,79.62,-0.3,0.0,-0.3,-0.3,0.1,-0.5,0.0,0.0,0.0,-0.5043805241584778,0.0,0.0,-0.7635065317153931
2023-03-06,4048.42,4.65,18.61,33.03,70.49,104.35,80.39,-0.3,-0.7,0.4,-0.5,0.1,-0.5,0.0,0.0,-0.6023988723754883,0.0,0.0,0.0,-0.7635065317153931
2023-03-07,3986.37,4.65,19.59,33.76,67.85,105.61,77.45,-0.3,0.5,-0.4,-0.5,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08,3992.01,4.65,19.11,33.39,67.1,105.66,76.56,-0.3,-0.5,-0.4,0.5,0.1,0.7,0.0,0.0,-0.578355073928833,-0.5928294658660889,0.0,0.0,0.0
2023-03-09,3918.32,4.65,22.61,34.86,66.24,105.31,75.6,-0.3,-0.5,-0.3,-0.5,0.1,0.7,0.0,0.0,-0.6863057613372803,-0.5471766591072083,0.0,0.0,0.0
2023-03-10,3861.59,4.65,24.8,36.76,67.14,104.58,76.55,-0.3,0.5,-0.3,-0.3,0.4,0.5,0.0,0.0,0.0,0.0,-0.6450551152229309,0.0,0.0
2023-03-11,3861.59,4.65,24.8,36.76,67.14,104.58,76.55,-0.3,0.5,-0.3,0.5,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12,3861.59,4.65,24.8,36.76,67.14,104.58,76.55,-0.3,-0.3,-0.3,0.5,0.4,0.5,0.0,0.0,-0.5530240535736084,0.0,0.0,0.0,0.0
2023-03-13,3855.76,4.65,26.52,38.13,65.25,103.6,74.68,-0.3,-0.5,0.1,0.5,0.4,-0.5,0.0,0.0,-0.681340754032135,0.0,0.0,0.0,-0.7191426157951355
2023-03-14,3919.29,4.65,23.73,47.41,62.93,103.6,71.18,-0.3,-0.8,0.1,-0.3,0.4,-0.5,0.0,0.0,-0.696823000907898,0.0,0.0,0.0,-0.7191426157951355
2023-03-15,3891.93,4.65,26.14,49.78,60.02,104.65,67.38,-0.3,-0.5,-0.3,-0.5,0.4,-0.5,0.0,0.0,-0.6712803840637207,0.0,-0.5495690107345581,0.0,-0.7191426157951355
2023-03-16,3960.28,4.65,22.99,48.65,60.05,104.42,68.15,-0.3,-0.7,0.4,-0.5,0.4,0.5,0.0,0.0,-0.5376153588294983,0.0,-0.8451527953147888,0.0,0.0
2023-03-17,3916.64,4.65,25.51,51.48,58.66,103.71,66.61,-0.3,0.0,-0.5,-0.3,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-18,3916.64,4.65,25.51,51.48,58.66,103.71,66.61,-0.3,0.0,-0.5,-0.3,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-19,3916.64,4.65,25.51,51.48,58.66,103.71,66.61,-0.3,-0.5,-0.5,-0.3,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20,3951.57,4.65,24.15,51.14,59.79,103.28,67.56,-0.3,0.4,0.4,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-21,4002.87,4.65,21.38,48.12,61.23,103.26,69.4,0.4,0.1,0.4,0.1,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-22,3936.97,4.65,22.26,46.97,61.61,102.35,70.71,0.4,-0.1,0.4,-0.3,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23,3948.72,4.65,22.61,46.9,60.99,102.53,69.77,-0.3,-0.5,-0.3,-0.5,0.4,-0.3,0.0,-0.5524319410324097,0.0,0.0,-0.6462839841842651,0.0,0.0
2023-03-24,3970.99,4.65,21.74,48.36,60.96,103.12,69.22,-0.3,-0.5,-0.3,-0.3,0.5,0.5,0.0,-0.5524319410324097,0.0,0.0,0.0,0.0,0.0
2023-03-25,3970.99,4.65,21.74,48.36,60.96,103.12,69.22,-0.3,-0.5,-0.5,0.5,0.5,0.5,0.0,-0.5524319410324097,0.0,0.0,0.0,0.0,0.0
2023-03-26,3970.99,4.65,21.74,48.36,60.96,103.12,69.22,-0.3,-0.5,-0.5,0.4,0.5,0.5,0.0,-0.5524319410324097,0.0,0.0,0.0,0.0,0.0
2023-03-27,3977.53,4.65,20.6,45.41,64.15,102.86,72.87,-0.3,0.4,0.4,-0.3,0.5,-0.5,0.0,-0.5524319410324097,0.0,0.0,0.0,0.0,-0.6888704299926758
2023-03-28,3971.27,4.65,19.97,44.31,64.55,102.43,73.12,-0.3,-0.2,0.3,0.4,0.5,-0.5,0.0,-0.5524319410324097,0.0,0.0,0.0,0.0,-0.6231936812400818
2023-03-29,4027.81,4.65,19.12,43.33,64.15,102.64,72.95,-0.3,0.5,-0.3,-0.5,0.5,0.4,0.0,-0.5524319410324097,0.0,0.0,-0.7363845109939575,0.0,0.0
2023-03-30,4050.83,4.65,19.02,42.02,65.32,102.14,74.32,-0.3,0.4,0.1,0.7,0.5,0.4,0.0,-0.5524319410324097,0.6194895505905151,0.0,0.7594596147537231,0.0,0.0
2023-03-31,4109.31,4.65,18.7,40.34,66.44,102.51,75.68,-0.3,0.0,-0.3,0.7,-0.8,0.4,0.0,-0.5524319410324097,0.0,0.0,0.7594596147537231,-0.6429035663604736,0.0
2023-04-01,4109.31,4.83,18.7,40.34,66.44,102.51,75.68,-0.3,0.0,-0.3,-0.5,-0.8,0.4,0.0,-0.5524319410324097,0.0,0.0,0.0,-0.6429035663604736,0.0
2023-04-02,4109.31,4.83,18.7,40.34,66.44,102.51,75.68,-0.3,0.7,0.5,0.5,-0.8,0.4,0.0,-0.5524319410324097,0.7127898335456848,-0.4895628094673157,-0.4925457537174225,-0.6429035663604736,0.0
2023-04-03,4124.51,4.83,18.55,39.49,70.27,102.09,80.4,-0.3,0.5,-0.3,0.6,-0.8,-0.5,0.5,-0.5524319410324097,0.0,0.0,-0.5114809274673462,-0.6429035663604736,0.0
